Month,Day,Year,Time,Receiver,Transmitter
11,20,2011,17:37,110645,31745
11,20,2011,17:39,110645,31756
11,20,2011,17:42,110645,31745
11,20,2011,17:43,110645,31750
11,20,2011,17:44,110645,31756
11,20,2011,17:46,110645,31745
11,20,2011,17:47,110645,31750
11,20,2011,17:48,110645,31745
11,20,2011,17:48,110645,31756
11,20,2011,17:50,110645,31745
11,20,2011,17:51,110645,31756
11,20,2011,17:52,110645,31745
11,20,2011,17:53,110645,31756
11,20,2011,17:54,110645,31745
11,20,2011,17:55,110645,31756
11,20,2011,17:56,110645,31750
11,20,2011,17:56,110645,31745
11,20,2011,17:58,110645,31745
11,20,2011,17:58,110645,31750
11,20,2011,18:01,110645,31745
11,20,2011,18:03,110645,31745
11,20,2011,18:04,110645,31756
11,20,2011,18:05,110645,31745
11,20,2011,18:05,110645,31756
11,20,2011,18:06,110645,31756
11,20,2011,18:07,110645,31745
11,20,2011,18:08,110645,31756
11,20,2011,18:12,110645,31745
11,20,2011,18:14,110645,31745
11,20,2011,18:15,110645,31756
11,20,2011,18:16,110645,31745
11,20,2011,18:17,110645,31756
11,20,2011,18:19,110645,31750
11,20,2011,18:20,110645,31745
11,20,2011,18:20,110645,62408
11,20,2011,18:22,110645,31745
11,20,2011,18:23,110645,62408
11,20,2011,18:23,110645,31756
11,20,2011,18:24,110645,31750
11,20,2011,18:25,110645,31750
11,20,2011,18:26,110645,31745
11,20,2011,18:27,110645,31756
11,20,2011,18:28,110645,31745
11,20,2011,18:29,110645,31756
11,20,2011,18:30,110645,31745
11,20,2011,18:31,110645,31756
11,20,2011,18:37,110645,31750
11,20,2011,18:37,110645,31756
11,20,2011,18:38,110645,31745
11,20,2011,18:40,110645,31756
11,20,2011,18:41,110645,31745
11,20,2011,18:42,110645,31756
11,20,2011,18:43,110645,31750
11,20,2011,18:44,110645,31756
11,20,2011,18:46,110645,31756
11,20,2011,18:50,110645,31745
11,20,2011,18:50,110645,31756
11,20,2011,18:53,110645,31750
11,20,2011,18:53,110645,31756
11,20,2011,18:54,110645,31745
11,20,2011,18:55,110645,31756
11,20,2011,18:57,110645,31750
11,20,2011,18:57,110645,31756
11,20,2011,18:59,110645,31750
11,20,2011,18:59,110645,31756
11,20,2011,19:01,110645,31756
11,20,2011,19:03,110645,31756
11,20,2011,19:03,110645,62408
11,20,2011,19:04,110645,31745
11,20,2011,19:05,110645,31756
11,20,2011,19:06,110645,31750
11,20,2011,19:06,110645,31745
11,20,2011,19:07,110645,31756
11,20,2011,19:07,110645,31750
11,20,2011,19:08,110645,31756
11,20,2011,19:08,110645,31745
11,20,2011,19:09,110645,31756
11,20,2011,19:10,110645,31750
11,20,2011,19:11,110645,31745
11,20,2011,19:11,110645,31756
11,20,2011,19:13,110645,31745
11,20,2011,19:13,110645,31756
11,20,2011,19:15,110645,31756
11,20,2011,19:15,110645,31745
11,20,2011,19:15,110645,31750
11,20,2011,19:16,110645,31756
11,20,2011,19:17,110645,31745
11,20,2011,19:17,110645,31750
11,20,2011,19:18,110645,31756
11,20,2011,19:19,110645,31745
11,20,2011,19:20,110645,31745
11,20,2011,19:20,110645,31756
11,20,2011,19:21,110645,31745
11,20,2011,19:23,110645,31745
11,20,2011,19:26,110645,31745
11,20,2011,19:27,110645,31756
11,20,2011,19:29,110645,31756
11,20,2011,19:29,110645,31745
11,20,2011,19:31,110645,31756
11,20,2011,19:34,110645,31756
11,20,2011,19:35,110645,31745
11,20,2011,19:35,110645,31750
11,20,2011,19:37,110645,31745
11,20,2011,19:38,110645,31750
11,20,2011,19:40,110645,31750
11,20,2011,19:42,110645,31745
11,20,2011,19:42,110645,31756
11,20,2011,19:43,110645,31750
11,20,2011,19:44,110645,31756
11,20,2011,19:44,110645,31745
11,20,2011,19:45,110645,31745
11,20,2011,19:51,110645,31745
11,20,2011,19:54,110645,31745
11,20,2011,19:56,110645,31745
11,20,2011,19:58,110645,31745
11,20,2011,20:02,110645,31745
11,20,2011,20:04,110645,31745
11,20,2011,20:06,110645,31745
11,20,2011,20:09,110645,31745
11,20,2011,20:11,110645,31745
11,20,2011,20:13,110645,31745
11,20,2011,20:14,110645,31745
11,20,2011,20:15,110645,31745
11,20,2011,20:17,110645,31745
11,20,2011,20:20,110645,31745
11,20,2011,20:22,110645,31745
11,20,2011,20:26,110645,31745
11,20,2011,20:28,110645,31745
11,20,2011,20:30,110645,31745
11,20,2011,20:32,110645,31745
11,20,2011,20:34,110645,31745
11,20,2011,20:36,110645,31745
11,20,2011,20:42,110645,31745
11,20,2011,20:44,110645,31745
11,20,2011,20:46,110645,31745
11,20,2011,20:47,110645,31745
11,20,2011,20:55,110645,31745
11,20,2011,20:59,110645,31745
11,20,2011,21:01,110645,31745
11,20,2011,21:02,110645,31745
11,20,2011,21:04,110645,31745
11,20,2011,21:06,110645,31745
11,20,2011,21:08,110645,31745
11,20,2011,21:10,110645,31745
11,20,2011,21:11,110645,31745
11,20,2011,21:13,110645,31745
11,20,2011,21:16,110645,31745
11,20,2011,21:17,110645,31750
11,20,2011,21:18,110645,31745
11,20,2011,21:20,110645,31745
11,20,2011,21:23,110645,31745
11,20,2011,21:24,110645,31745
11,20,2011,21:28,110645,31745
11,20,2011,21:30,110645,31745
11,20,2011,21:33,110645,31745
11,20,2011,21:36,110645,31745
11,20,2011,21:38,110645,31745
11,20,2011,21:41,110645,31745
11,20,2011,21:43,110645,31745
11,20,2011,21:44,110645,31750
11,20,2011,21:44,110645,31745
11,20,2011,21:48,110645,31745
11,20,2011,21:51,110645,31745
11,20,2011,21:52,110645,31745
11,20,2011,21:54,110645,31745
11,20,2011,21:55,110645,31745
11,20,2011,21:56,110645,31745
11,20,2011,21:58,110645,31745
11,20,2011,21:59,110645,31745
11,20,2011,22:02,110645,31745
11,20,2011,22:03,110645,31745
11,20,2011,22:05,110645,31745
11,20,2011,22:13,110645,31745
11,20,2011,22:15,110645,31745
11,20,2011,22:17,110645,31745
11,20,2011,22:20,110645,31745
11,20,2011,22:24,110645,31745
11,20,2011,22:25,110645,31745
11,20,2011,22:27,110645,31745
11,20,2011,22:28,110645,31745
11,20,2011,22:30,110645,31745
11,20,2011,22:32,110645,31745
11,20,2011,22:39,110645,31745
11,20,2011,22:41,110645,31745
11,20,2011,22:44,110645,31745
11,20,2011,22:47,110645,31745
11,20,2011,22:48,110645,31750
11,20,2011,22:49,110645,31745
11,20,2011,22:51,110645,31745
11,20,2011,22:52,110645,31745
11,20,2011,22:55,110645,31745
11,20,2011,22:57,110645,31745
11,20,2011,22:58,110645,31745
11,20,2011,23:00,110645,31745
11,20,2011,23:01,110645,31745
11,20,2011,23:04,110645,31745
11,20,2011,23:06,110645,31745
11,20,2011,23:10,110645,31745
11,20,2011,23:11,110645,31745
11,20,2011,23:14,110645,31745
11,20,2011,23:16,110645,31745
11,20,2011,23:20,110645,31745
11,20,2011,23:21,110645,31745
11,20,2011,23:23,110645,31745
11,20,2011,23:25,110645,45715
11,20,2011,23:26,110645,31745
11,20,2011,23:29,110645,45715
11,20,2011,23:30,110645,31750
11,20,2011,23:31,110645,31745
11,20,2011,23:33,110645,31745
11,20,2011,23:36,110645,31745
11,20,2011,23:36,110645,45715
11,20,2011,23:38,110645,31743
11,20,2011,23:38,110645,31745
11,20,2011,23:40,110645,31750
11,20,2011,23:41,110645,31745
11,20,2011,23:43,110645,31745
11,20,2011,23:45,110645,31745
11,20,2011,23:47,110645,31745
11,20,2011,23:48,110645,31750
11,20,2011,23:49,110645,31743
11,20,2011,23:50,110645,31745
11,20,2011,23:52,110645,31743
11,20,2011,23:52,110645,31745
11,20,2011,23:54,110645,31745
11,20,2011,23:55,110645,31745
11,20,2011,23:59,110645,45715
11,20,2011,23:59,110645,31745
11,21,2011,0:01,110645,31745
11,21,2011,0:03,110645,31745
11,21,2011,0:05,110645,31745
11,21,2011,0:07,110645,31745
11,21,2011,0:09,110645,31745
11,21,2011,0:10,110645,31750
11,21,2011,0:13,110645,31745
11,21,2011,0:14,110645,31745
11,21,2011,0:17,110645,45715
11,21,2011,0:18,110645,31745
11,21,2011,0:19,110645,45715
11,21,2011,0:19,110645,31745
11,21,2011,0:21,110645,31745
11,21,2011,0:23,110645,31745
11,21,2011,0:24,110645,31745
11,21,2011,0:25,110645,31745
11,21,2011,0:27,110645,31745
11,21,2011,0:28,110645,31745
11,21,2011,0:30,110645,31745
11,21,2011,0:32,110645,45715
11,21,2011,0:32,110645,31745
11,21,2011,0:33,110645,45715
11,21,2011,0:34,110645,31745
11,21,2011,0:36,110645,45715
11,21,2011,0:39,110645,31745
11,21,2011,0:41,110645,31745
11,21,2011,0:43,110645,31745
11,21,2011,0:44,110645,31745
11,21,2011,0:46,110645,31745
11,21,2011,0:48,110645,31745
11,21,2011,0:49,110645,31745
11,21,2011,0:51,110645,31745
11,21,2011,0:54,110645,31745
11,21,2011,0:56,110645,31745
11,21,2011,0:58,110645,31745
11,21,2011,1:00,110645,31745
11,21,2011,1:02,110645,31745
11,21,2011,1:04,110645,31745
11,21,2011,1:07,110645,31745
11,21,2011,1:08,110645,45715
11,21,2011,1:09,110645,31745
11,21,2011,1:12,110645,45715
11,21,2011,1:12,110645,31745
11,21,2011,1:13,110645,31750
11,21,2011,1:14,110645,31745
11,21,2011,1:16,110645,31745
11,21,2011,1:18,110645,45715
11,21,2011,1:18,110645,31745
11,21,2011,1:20,110645,31745
11,21,2011,1:21,110645,31750
11,21,2011,1:22,110645,31745
11,21,2011,1:24,110645,31745
11,21,2011,1:26,110645,31745
11,21,2011,1:28,110645,31745
11,21,2011,1:31,110645,31745
11,21,2011,1:33,110645,31745
11,21,2011,1:35,110645,45715
11,21,2011,1:36,110645,31745
11,21,2011,1:38,110645,31745
11,21,2011,1:40,110645,31745
11,21,2011,1:41,110645,31745
11,21,2011,1:42,110645,31750
11,21,2011,1:43,110645,31745
11,21,2011,1:45,110645,31745
11,21,2011,1:45,110645,31750
11,21,2011,1:47,110645,31745
11,21,2011,1:47,110645,45715
11,21,2011,1:50,110645,31745
11,21,2011,1:52,110645,31745
11,21,2011,1:54,110645,45715
11,21,2011,1:54,110645,31745
11,21,2011,1:55,110645,31750
11,21,2011,1:58,110645,45715
11,21,2011,1:58,110645,31745
11,21,2011,2:00,110645,31745
11,21,2011,2:02,110645,45715
11,21,2011,2:02,110645,31745
11,21,2011,2:03,110645,45715
11,21,2011,2:03,110645,31745
11,21,2011,2:04,110645,45715
11,21,2011,2:06,110645,31745
11,21,2011,2:06,110645,45715
11,21,2011,2:08,110645,31745
11,21,2011,2:09,110645,45715
11,21,2011,2:10,110645,45715
11,21,2011,2:11,110645,31745
11,21,2011,2:14,110645,31745
11,21,2011,2:15,110645,31745
11,21,2011,2:17,110645,31745
11,21,2011,2:19,110645,31745
11,21,2011,2:22,110645,31750
11,21,2011,2:23,110645,31745
11,21,2011,2:25,110645,45715
11,21,2011,2:26,110645,45715
11,21,2011,2:26,110645,31745
11,21,2011,2:28,110645,31745
11,21,2011,2:29,110645,31750
11,21,2011,2:31,110645,31745
11,21,2011,2:32,110645,45715
11,21,2011,2:33,110645,45715
11,21,2011,2:34,110645,31745
11,21,2011,2:34,110645,45715
11,21,2011,2:36,110645,45715
11,21,2011,2:36,110645,31745
11,21,2011,2:41,110645,31745
11,21,2011,2:42,110645,45715
11,21,2011,2:43,110645,45715
11,21,2011,2:43,110645,31745
11,21,2011,2:44,110645,45715
11,21,2011,2:45,110645,31745
11,21,2011,2:46,110645,45715
11,21,2011,2:47,110645,45715
11,21,2011,2:48,110645,31745
11,21,2011,2:49,110645,45715
11,21,2011,2:50,110645,31745
11,21,2011,2:51,110645,45715
11,21,2011,2:52,110645,45715
11,21,2011,2:53,110645,31745
11,21,2011,2:55,110645,45715
11,21,2011,2:56,110645,45715
11,21,2011,2:58,110645,45715
11,21,2011,3:00,110645,45715
11,21,2011,3:01,110645,31745
11,21,2011,3:01,110645,45715
11,21,2011,3:02,110645,31750
11,21,2011,3:02,110645,31745
11,21,2011,3:03,110645,31745
11,21,2011,3:04,110645,45715
11,21,2011,3:05,110645,31745
11,21,2011,3:06,110645,45715
11,21,2011,3:06,110645,31745
11,21,2011,3:07,110645,31750
11,21,2011,3:07,110645,45715
11,21,2011,3:08,110645,31745
11,21,2011,3:09,110645,31750
11,21,2011,3:10,110645,45715
11,21,2011,3:11,110645,45715
11,21,2011,3:12,110645,31745
11,21,2011,3:13,110645,31750
11,21,2011,3:16,110645,45715
11,21,2011,3:16,110645,31745
11,21,2011,3:18,110645,31745
11,21,2011,3:18,110645,31750
11,21,2011,3:19,110645,31745
11,21,2011,3:21,110645,31745
11,21,2011,3:22,110645,31745
11,21,2011,3:24,110645,31745
11,21,2011,3:27,110645,31745
11,21,2011,3:28,110645,31750
11,21,2011,3:29,110645,31745
11,21,2011,3:31,110645,31745
11,21,2011,3:33,110645,31745
11,21,2011,3:34,110645,45715
11,21,2011,3:36,110645,31745
11,21,2011,3:38,110645,31745
11,21,2011,3:42,110645,31750
11,21,2011,3:43,110645,31745
11,21,2011,3:44,110645,31750
11,21,2011,3:47,110645,31745
11,21,2011,3:49,110645,31745
11,21,2011,3:49,110645,31750
11,21,2011,3:51,110645,31745
11,21,2011,3:51,110645,31750
11,21,2011,3:53,110645,31745
11,21,2011,3:55,110645,31745
11,21,2011,3:57,110645,31745
11,21,2011,3:57,110645,31750
11,21,2011,3:58,110645,45715
11,21,2011,3:59,110645,31745
11,21,2011,4:01,110645,31745
11,21,2011,4:03,110645,31745
11,21,2011,4:03,110645,62417
11,21,2011,4:04,110645,31745
11,21,2011,4:05,110645,62417
11,21,2011,4:06,110645,31745
11,21,2011,4:06,110645,31750
11,21,2011,4:08,110645,31745
11,21,2011,4:12,110645,45715
11,21,2011,4:13,110645,31745
11,21,2011,4:14,110645,31745
11,21,2011,4:15,110645,31745
11,21,2011,4:17,110645,31745
11,21,2011,4:17,110645,31750
11,21,2011,4:20,110645,31747
11,21,2011,4:21,110645,31745
11,21,2011,4:23,110645,31745
11,21,2011,4:24,110645,45715
11,21,2011,4:25,110645,31745
11,21,2011,4:26,110645,45715
11,21,2011,4:28,110645,45715
11,21,2011,4:28,110645,31745
11,21,2011,4:30,110645,31745
11,21,2011,4:31,110645,31750
11,21,2011,4:32,110645,31745
11,21,2011,4:33,110645,31745
11,21,2011,4:35,110645,31750
11,21,2011,4:35,110645,31745
11,21,2011,4:37,110645,31750
11,21,2011,4:39,110645,31750
11,21,2011,4:39,110645,45715
11,21,2011,4:41,110645,31750
11,21,2011,4:41,110645,31745
11,21,2011,4:43,110645,31745
11,21,2011,4:44,110645,31745
11,21,2011,4:46,110645,31745
11,21,2011,4:47,110645,31750
11,21,2011,4:47,110645,31745
11,21,2011,4:49,110645,31750
11,21,2011,4:50,110645,31745
11,21,2011,4:52,110645,31745
11,21,2011,4:53,110645,31745
11,21,2011,4:55,110645,31745
11,21,2011,4:57,110645,31745
11,21,2011,4:58,110645,31745
11,21,2011,5:00,110645,31745
11,21,2011,5:03,110645,31745
11,21,2011,5:05,110645,31745
11,21,2011,5:06,110645,31747
11,21,2011,5:08,110645,31750
11,21,2011,5:09,110645,31745
11,21,2011,5:10,110645,31747
11,21,2011,5:11,110645,31750
11,21,2011,5:11,110645,31745
11,21,2011,5:12,110645,31747
11,21,2011,5:13,110645,31745
11,21,2011,5:14,110645,31747
11,21,2011,5:14,110645,31745
11,21,2011,5:16,110645,31745
11,21,2011,5:17,110645,31747
11,21,2011,5:19,110645,31750
11,21,2011,5:21,110645,31750
11,21,2011,5:22,110645,31745
11,21,2011,5:26,110645,31747
11,21,2011,5:26,110645,31745
11,21,2011,5:28,110645,31750
11,21,2011,5:28,110645,31747
11,21,2011,5:30,110645,31745
11,21,2011,5:32,110645,31745
11,21,2011,5:32,110645,31750
11,21,2011,5:33,110645,31747
11,21,2011,5:33,110645,31745
11,21,2011,5:35,110645,31745
11,21,2011,5:35,110645,31747
11,21,2011,5:37,110645,31745
11,21,2011,5:38,110645,31750
11,21,2011,5:41,110645,31747
11,21,2011,5:41,110645,31745
11,21,2011,5:42,110645,31745
11,21,2011,5:43,110645,31747
11,21,2011,5:45,110645,31747
11,21,2011,5:46,110645,31745
11,21,2011,5:47,110645,31747
11,21,2011,5:47,110645,31745
11,21,2011,5:48,110645,31750
11,21,2011,5:49,110645,31745
11,21,2011,5:50,110645,31750
11,21,2011,5:52,110645,31745
11,21,2011,5:54,110645,31745
11,21,2011,5:58,110645,31750
11,21,2011,5:59,110645,31745
11,21,2011,6:01,110645,31745
11,21,2011,6:03,110645,31750
11,21,2011,6:06,110645,31745
11,21,2011,6:08,110645,31745
11,21,2011,6:10,110645,31745
11,21,2011,6:12,110645,31745
11,21,2011,6:14,110645,31745
11,21,2011,6:15,110645,31745
11,21,2011,6:16,110645,31750
11,21,2011,6:16,110645,31745
11,21,2011,6:18,110645,31745
11,21,2011,6:20,110645,31745
11,21,2011,6:22,110645,31745
11,21,2011,6:22,110645,31750
11,21,2011,6:24,110645,31745
11,21,2011,6:28,110645,31745
11,21,2011,6:29,110645,31750
11,21,2011,6:33,110645,31750
11,21,2011,6:35,110645,31745
11,21,2011,6:39,110645,31750
11,21,2011,6:39,110645,31745
11,21,2011,6:41,110645,31745
11,21,2011,6:43,110645,31750
11,21,2011,6:43,110645,31745
11,21,2011,6:45,110645,31750
11,21,2011,6:46,110645,31745
11,21,2011,6:49,110645,31750
11,21,2011,6:49,110645,31745
11,21,2011,6:50,110645,31750
11,21,2011,6:53,110645,31745
11,21,2011,6:55,110645,31750
11,21,2011,6:56,110645,31745
11,21,2011,6:56,110645,31750
11,21,2011,6:57,110645,46192
11,21,2011,6:58,110645,31745
11,21,2011,6:59,110645,31745
