Date/Time,Code Space,ID,Sensor 1,Units 1,Sensor 2,Units 2,Transmitter Name,Transmitter S/N,Receiver Name,Receiver S/N,Station Name,Station Latitude,Station Longitude
2011-07-26 09:13:15,A69-9001,1,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:28:32,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:32:32,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:36:19,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:39:42,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:42:13,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:45:24,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:47:32,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:49:53,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:52:44,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-04 23:56:33,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 11:45:33,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 11:48:41,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 11:50:43,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 11:52:56,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 11:55:28,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 11:58:40,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 12:00:50,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 12:03:17,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 12:06:19,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 12:10:28,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-05 12:14:34,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:00:20,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:03:33,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:05:47,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:08:21,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:11:37,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:13:55,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:16:37,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:20:09,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:23:00,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:26:49,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:30:13,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:32:48,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:36:04,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:38:24,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:41:11,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:44:52,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:47:59,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:50:01,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:52:13,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:54:43,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:57:50,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 20:59:51,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:02:00,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:04:24,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:07:19,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:11:17,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:14:59,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:18:10,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:20:18,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:22:42,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:25:37,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:29:35,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:33:17,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:36:28,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:38:37,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:41:03,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:44:01,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:48:03,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:51:56,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:55:28,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 21:58:19,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:02:09,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:05:36,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:08:17,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:11:44,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:14:28,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:18:01,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:20:55,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:24:50,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:28:27,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:31:28,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:35:37,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:39:43,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:43:40,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
2012-04-11 22:47:21,A69-1303,19298,,,,,,,VR2W-114399,114399,,,
